# q                 I(q)             
  3.38669e-01       3.79769e-04      
  3.39920e-01       3.66165e-04      
  3.41170e-01       3.51954e-04      
  3.42421e-01       3.37206e-04      
  3.43672e-01       3.22003e-04      
  3.44922e-01       3.06429e-04      
  3.46173e-01       2.90576e-04      
  3.47424e-01       2.74538e-04      
  3.48674e-01       2.58415e-04      
  3.49925e-01       2.42304e-04      
  3.51175e-01       2.26307e-04      
  3.52426e-01       2.10521e-04      
  3.53677e-01       1.95044e-04      
  3.54927e-01       1.79969e-04      
  3.56178e-01       1.65385e-04      
  3.57429e-01       1.51375e-04      
  3.58679e-01       1.38016e-04      
  3.59930e-01       1.25378e-04      
  3.61180e-01       1.13521e-04      
  3.62431e-01       1.02499e-04      
  3.63682e-01       9.23555e-05      
  3.64932e-01       8.31240e-05      
  3.66183e-01       7.48290e-05      
  3.67434e-01       6.74854e-05      
  3.68684e-01       6.10981e-05      
  3.69935e-01       5.56627e-05      
  3.71185e-01       5.11657e-05      
  3.72436e-01       4.75849e-05      
  3.73687e-01       4.48901e-05      
  3.74937e-01       4.30434e-05      
  3.76188e-01       4.20007e-05      
  3.77439e-01       4.17115e-05      
  3.78689e-01       4.21205e-05      
  3.79940e-01       4.31684e-05      
  3.81190e-01       4.47926e-05      
  3.82441e-01       4.69281e-05      
  3.83692e-01       4.95086e-05      
  3.84942e-01       5.24676e-05      
  3.86193e-01       5.57387e-05      
  3.87444e-01       5.92570e-05      
  3.88694e-01       6.29596e-05      
  3.89945e-01       6.67863e-05      
  3.91195e-01       7.06803e-05      
  3.92446e-01       7.45886e-05      
  3.93697e-01       7.84628e-05      
  3.94947e-01       8.22591e-05      
  3.96198e-01       8.59389e-05      
  3.97449e-01       8.94685e-05      
  3.98699e-01       9.28198e-05      
  3.99950e-01       9.59698e-05      
  4.01201e-01       9.89010e-05      
  4.02451e-01       1.01601e-04      
  4.03702e-01       1.04061e-04      
  4.04952e-01       1.06278e-04      
  4.06203e-01       1.08254e-04      
  4.07454e-01       1.09992e-04      
  4.08704e-01       1.11500e-04      
  4.09955e-01       1.12790e-04      
  4.11206e-01       1.13872e-04      
  4.12456e-01       1.14764e-04      
  4.13707e-01       1.15479e-04      
  4.14957e-01       1.16034e-04      
  4.16208e-01       1.16447e-04      
  4.17459e-01       1.16733e-04      
  4.18709e-01       1.16909e-04      
  4.19960e-01       1.16990e-04      
  4.21211e-01       1.16988e-04      
  4.22461e-01       1.16917e-04      
  4.23712e-01       1.16785e-04      
  4.24962e-01       1.16601e-04      
  4.26213e-01       1.16370e-04      
  4.27464e-01       1.16095e-04      
  4.28714e-01       1.15779e-04      
  4.29965e-01       1.15421e-04      
  4.31216e-01       1.15016e-04      
  4.32466e-01       1.14561e-04      
  4.33717e-01       1.14048e-04      
  4.34967e-01       1.13470e-04      
  4.36218e-01       1.12818e-04      
  4.37469e-01       1.12081e-04      
  4.38719e-01       1.11249e-04      
  4.39970e-01       1.10311e-04      
  4.41221e-01       1.09256e-04      
  4.42471e-01       1.08073e-04      
  4.43722e-01       1.06755e-04      
  4.44972e-01       1.05291e-04      
  4.46223e-01       1.03675e-04      
  4.47474e-01       1.01901e-04      
  4.48724e-01       9.99664e-05      
  4.49975e-01       9.78694e-05      
  4.51226e-01       9.56108e-05      
  4.52476e-01       9.31940e-05      
  4.53727e-01       9.06245e-05      
  4.54977e-01       8.79105e-05      
  4.56228e-01       8.50625e-05      
  4.57479e-01       8.20936e-05      
  4.58729e-01       7.90191e-05      
  4.59980e-01       7.58562e-05      
  4.61231e-01       7.26242e-05      
  4.62481e-01       6.93443e-05      
  4.63732e-01       6.60388e-05      
  4.64982e-01       6.27314e-05      
  4.66233e-01       5.94466e-05      
  4.67484e-01       5.62093e-05      
  4.68734e-01       5.30447e-05      
  4.69985e-01       4.99778e-05      
  4.71236e-01       4.70333e-05      
  4.72486e-01       4.42347e-05      
  4.73737e-01       4.16045e-05      
  4.74987e-01       3.91639e-05      
  4.76238e-01       3.69320e-05      
  4.77489e-01       3.49260e-05      
  4.78739e-01       3.31610e-05      
  4.79990e-01       3.16494e-05      
  4.81241e-01       3.04010e-05      
  4.82491e-01       2.94228e-05      
  4.83742e-01       2.87191e-05      
  4.84992e-01       2.82911e-05      
  4.86243e-01       2.81372e-05      
  4.87494e-01       2.82528e-05      
  4.88744e-01       2.86307e-05      
  4.89995e-01       2.92609e-05      
  4.91246e-01       3.01308e-05      
  4.92496e-01       3.12256e-05      
  4.93747e-01       3.25282e-05      
  4.94997e-01       3.40197e-05      
  4.96248e-01       3.56797e-05      
  4.97499e-01       3.74861e-05      
  4.98749e-01       3.94162e-05      
  5.00000e-01       4.14463e-05      
